"X","TownID","TownCode","TownName","VillagCode","VillagEng","VillagName","summ","sum65abov","Center_X","Center_Y","inTwoKM_HOM","inTwoKM_INT","inTwoKM_GRP","inThrKM_HOM","inThrKM_INT","inThrKM_GRP","inFivKM_HOM","inFivKM_INT","inFivKM_GRP","inTenKM_HOM","inTenKM_INT","inTenKM_GRP","labpt_X","labpt_Y"
211,"G10",1000210,"三星鄉",406,"Dayi Vil.","大義村",1303,225,121.70457399,24.68509484,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,121.704573987949,24.6850948405382
212,"G10",1000210,"三星鄉",407,"Shangwu Vil.","尚武村",847,172,121.70126203,24.69561103,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,121.701262030687,24.695611030296
213,"G10",1000210,"三星鄉",408,"Dazhou Vil.","大洲村",1783,310,121.72907682,24.69654605,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.729076818524,24.6965460471457
214,"G10",1000210,"三星鄉",409,"Weiqian Vil.","尾塹村",1618,269,121.74717106,24.70169236,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,121.747171056445,24.7016923636292
215,"G11",1000211,"大同鄉",410,"Hanxi Vil.","寒溪村",1117,123,121.66210776,24.57400012,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,121.662107757445,24.5740001246036
216,"G11",1000211,"大同鄉",411,"Lunbi Vil.","崙埤村",768,53,121.58172951,24.69428863,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,121.581729506918,24.6942886296006
217,"G11",1000211,"大同鄉",412,"Songluo Vil.","松羅村",854,63,121.54221823,24.66539953,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,121.542218232257,24.6653995276215
218,"G11",1000211,"大同鄉",413,"Fuxing Vil.","復興村",312,54,121.60287142,24.61534296,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,121.602871418105,24.6153429562201
219,"G11",1000211,"大同鄉",415,"Leshui Vil.","樂水村",468,46,121.54470424,24.588218,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,121.544704239827,24.5882179994878
220,"G11",1000211,"大同鄉",416,"Taiping Vil.","太平村",71,16,121.54043231,24.52336422,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,121.540432307405,24.5233642199237
221,"G11",1000211,"大同鄉",417,"Siji Vil.","四季村",993,94,121.42653187,24.47531998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,121.426531867969,24.4753199775662
222,"G11",1000211,"大同鄉",418,"Nanshan Vil.","南山村",870,60,121.37630755,24.42386681,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,121.37630755323,24.4238668086023
223,"G12",1000212,"南澳鄉",420,"Nan'ao Vil.","南澳村",1468,151,121.77113254,24.52996106,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,121.771132541186,24.5299610618388
224,"G12",1000212,"南澳鄉",421,"Bihou Vil.","碧候村",1213,96,121.77046063,24.50688144,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,121.770460628748,24.5068814382242
225,"G12",1000212,"南澳鄉",422,"Dongyue Vil.","東岳村",577,46,121.79013316,24.56534889,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,121.790133156016,24.5653488871211
226,"G12",1000212,"南澳鄉",423,"Jinyue Vil.","金岳村",571,42,121.71277339,24.5072643,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,121.712773387785,24.5072642968609
227,"G12",1000212,"南澳鄉",424,"Wuta Vil.","武塔村",547,61,121.71965515,24.43926834,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,121.719655150194,24.4392683405753
228,"G12",1000212,"南澳鄉",426,"Aohua Vil.","澳花村",926,66,121.70890768,24.35668697,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,121.708907684047,24.35668697064
229,"G03",1000205,"礁溪鄉",322,"Erjie Vil.","二結村",485,96,121.68110873,24.79656379,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,121.681108731255,24.7965637893003
230,"G03",1000205,"礁溪鄉",321,"Paolun Vil.","匏崙村",1088,192,121.70876658,24.81148812,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,121.708766580309,24.8114881220158
231,"G12",1000212,"南澳鄉",425,"Jinyang Vil.","金洋村",589,47,121.57996849,24.40111898,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,121.579968487975,24.4011189754988
232,"G11",1000211,"大同鄉",419,"Mao'an Vil.","茂安村",233,18,121.44113635,24.54542549,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,121.441136348549,24.545425491105
233,"G11",1000211,"大同鄉",414,"Yingshi Vil.","英士村",412,40,121.48304464,24.62541562,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,121.483044637911,24.6254156235496
